file_name,detected_text,confidence,center_coordinates,azimuth
GS__1629.JPG,Dr,0.0519309406918558,"(2989, 2214)",89.01
GS__1630.JPG,وعم,0.0063715694073775,"(3228, 1497)",110.52
GS__1630.JPG,7,0.6436101755746826,"(1644, 2502)",327.96
GS__1631.JPG,اٰٰ ار,0.2677261819137311,"(3309, 1248)",117.80999999999999
GS__1631.JPG,,0.0,"(1631, 2461)",326.79
GS__1631.JPG,,0.0,"(2542, 2359)",48.78
GS__1632.JPG,gکأفه ا,0.5519536367191945,"(3802, 1250)",162.18
GS__1632.JPG,ضزل,0.665490448474884,"(1568, 1419)",321.12
GS__1632.JPG,؟نن ,0.0516957176305794,"(1647, 1442)",328.23
GS__1632.JPG,رذ #ا,0.1319805006939282,"(1581, 1455)",322.29
GS__1632.JPG,بزیغ بیبر,0.1558913174774089,"(1579, 1480)",322.11
GS__1632.JPG,٦٢٥٦٤ ٦٨١,0.0774552159660877,"(2850, 1489)",76.5
GS__1632.JPG,,0.0,"(1649, 2497)",328.41
GS__1632.JPG,دررغنرا,0.0818723834817387,"(1603, 1381)",324.27
GS__1632.JPG,٤٢٥٢٧٢,0.2953343110157873,"(5189, 1774)",287.01
GS__1632.JPG,,0.0,"(2518, 2380)",46.620000000000005
GS__1634.JPG,,0.0,"(4543, 672)",228.87
GS__1634.JPG,,0.0,"(1638, 2475)",327.42
GS__1636.JPG,١١١١١١١٢,0.2488015679990649,"(3777, 1340)",159.92999999999998
GS__1637.JPG,ذيغ ملی,0.026146848050915,"(1546, 1264)",319.14
GS__1637.JPG,كلار3,0.0388483799623146,"(1531, 1298)",317.79
GS__1640.JPG,٤٧٧٣٩٥١٠,0.0017013913821637,"(2882, 1444)",79.38
GS__1643.JPG,Deps,0.1292069405317306,"(2108, 1246)",9.72
GS__1644.JPG,رباریت پامچال,0.2827608293740433,"(1608, 1230)",324.72
GS__1644.JPG,peesi,0.6821968986900226,"(1310, 1267)",297.9
GS__1644.JPG,آن بوتین,0.2286129853351941,"(1609, 1472)",324.81
GS__1645.JPG,قنpزیک,0.037180608049017,"(521, 1534)",226.89
GS__1645.JPG,,0.0,"(1646, 2456)",328.14
GS__1645.JPG,3E09960|,0.0505538107823994,"(960, 1342)",266.4
GS__1645.JPG,7,0.0572201953680731,"(2442, 2377)",39.78
GS__1646.JPG,7,0.0390636672159558,"(1635, 2470)",327.15
GS__1647.JPG,;,0.0387758285240791,"(1631, 2463)",326.79
GS__1648.JPG,٤٤,0.9673231866094566,"(3863, 1300)",167.67
GS__1649.JPG,,0.0,"(1637, 2456)",327.33
GS__1649.JPG,٢٦ ٢,0.2761221826076507,"(3857, 1411)",167.13
GS__1649.JPG,,0.0,"(2465, 2371)",41.85
GS__1650.JPG,7,0.6183738072893483,"(1647, 2497)",328.23
GS__1651.JPG,٥,0.2727191606951784,"(3566, 1302)",140.94
GS__1651.JPG,:,0.1955798023138868,"(3563, 1358)",140.67
GS__1651.JPG,Dr,0.0454007627785568,"(2987, 2213)",88.83
GS__1652.JPG,ّ,0.0213675915506996,"(4891, 1489)",260.19
GS__1652.JPG,;0,0.3527658849793707,"(5735, 1629)",336.15
GS__1652.JPG,٨ ٥٢٢ ٠ ٠٦٤٢,0.0156226944323919,"(5726, 1655)",335.34
GS__1652.JPG,,0.0,"(1647, 2483)",328.23
GS__1652.JPG,,0.0,"(2498, 2384)",44.82
GS__1653.JPG,تآئ٥ ط ٤Vء,0.030342389135558,"(146, 1770)",193.14
GS__1654.JPG,٥٢٢١٥,0.2190948382032777,"(182, 1750)",196.38
GS__1655.JPG,٠٠V٥ طIت,0.0096880115735192,"(53, 1740)",184.76999999999998
GS__1655.JPG,,0.0,"(1633, 2450)",326.97
GS__1656.JPG,- Eتثآ٥ طن,0.0342242693278412,"(416, 1799)",217.44
GS__1657.JPG,٣٥ا,0.1132051992696663,"(1403, 902)",306.27
GS__1657.JPG,٧، ٥٩٧٣٣٤,0.0087660076957462,"(2951, 1498)",85.58999999999999
GS__1657.JPG,;,0.3011305999950799,"(1640, 2457)",327.6
GS__1657.JPG,EY٥٥ط,0.1043548700509161,"(861, 1912)",257.49
GS__1658.JPG,کرو ساخماتی,0.1857227574453985,"(1207, 912)",288.63
GS__1658.JPG,٥ب~0,0.0875092074275016,"(1128, 929)",281.52
GS__1659.JPG,شش٥,0.031740828315897,"(871, 1915)",258.39
GS__1659.JPG,ط٢٤٧,0.8675630688667297,"(807, 1951)",252.63
GS__1660.JPG,F٤V٥طVI,0.037414494253559,"(292, 1820)",206.28
GS__1661.JPG,R,0.9297845538297942,"(4139, 1458)",192.51
GS__1661.JPG,^,0.822811958682351,"(4130, 1505)",191.7
GS__1661.JPG,ط ٤٤٧,0.683596013026475,"(312, 1876)",208.08
GS__1661.JPG,7,0.136082263484405,"(1649, 2481)",328.41
GS__1661.JPG,ث٥٧٢٥,0.068931039106386,"(379, 1862)",214.11
GS__1661.JPG,=,0.469235945550853,"(2503, 2382)",45.27
GS__1662.JPG,,0.0,"(2545, 2404)",49.050000000000004
GS__1663.JPG,=,0.2968695026116599,"(1649, 2504)",328.41
GS__1663.JPG,,0.0,"(2541, 2388)",48.690000000000005
GS__1665.JPG,7,0.2500461361234016,"(1651, 2474)",328.59000000000003
GS__1665.JPG,,0.0,"(2501, 2379)",45.09
GS__1666.JPG,,0.0,"(1631, 2447)",326.79
GS__1666.JPG,,0.0,"(2470, 2361)",42.3
GS__1667.JPG,٨٢٥8٦fآ,0.0713406095388299,"(3658, 1559)",149.22
GS__1667.JPG,,0.0,"(1635, 2452)",327.15
GS__1667.JPG,7,0.3180234704396447,"(3632, 2242)",146.88
GS__1667.JPG,,0.0,"(2476, 2364)",42.839999999999996
GS__1668.JPG,٩١٥٢٢ ٥ ٤٩؛,0.1637799019373342,"(2978, 1563)",88.02
GS__1668.JPG,,0.0,"(2507, 2395)",45.63
GS__1669.JPG,",",0.0587733171271063,"(1651, 2508)",328.59000000000003
GS__1669.JPG,,0.0,"(2553, 2388)",49.77
GS__1670.JPG,،٦٩٢٩٨٥٤٦,0.1401108237669144,"(2936, 1532)",84.24000000000001
GS__1670.JPG,7,0.2926175523757734,"(1635, 2465)",327.15
GS__1671.JPG,ر؟أنللاي-,0.0939876285261955,"(1750, 1327)",337.5
GS__1671.JPG,شلتذن[,0.0724905053228575,"(3806, 1597)",162.54
GS__1671.JPG,,0.0,"(1626, 2481)",326.34000000000003
GS__1672.JPG,باللاي ؤز,0.2197418224489218,"(771, 1425)",249.39
GS__1672.JPG,٥٥٥8,0.0304449070245027,"(5202, 1669)",288.18
GS__1674.JPG,:/:':|:,0.3873787249300568,"(1496, 1412)",314.64
GS__1674.JPG,>,0.0935721343393289,"(1635, 2484)",327.15
GS__1674.JPG,٥٧؟٧٥٧٥{,0.0059967916706105,"(2124, 704)",11.16
GS__1674.JPG,=,0.2392145335845761,"(2499, 2378)",44.91
GS__1675.JPG,5,0.073764233208351,"(1626, 2447)",326.34000000000003
GS__1676.JPG,٦,0.1118081114862059,"(4450, 893)",220.50000000000003
GS__1677.JPG,8,0.0070637900207515,"(1649, 2475)",328.41
GS__1678.JPG,7,0.2483719654877711,"(1638, 2470)",327.42
GS__1678.JPG,=,0.2956000756078083,"(2496, 2375)",44.64
GS__1679.JPG,٢٦٠٤٥٦٠٤,0.3851795375182752,"(1811, 1273)",342.99
GS__1679.JPG,حعدزادد,0.729920590754552,"(1811, 1300)",342.99
GS__1679.JPG,بابا,0.603625960352668,"(1921, 1293)",352.89
GS__1679.JPG,0f8,0.0121953044026998,"(1568, 1401)",321.12
GS__1679.JPG,هاییرعلی بابا,0.5060540848983672,"(1714, 1412)",334.26
GS__1679.JPG,٤٧٣ د ٦٢٤,0.0422829956595852,"(3406, 1561)",126.53999999999999
GS__1679.JPG,7,0.0183448955903173,"(1651, 2506)",328.59000000000003
GS__1679.JPG,خ,0.1881400480372699,"(2552, 2387)",49.68000000000001
GS__1680.JPG,L@,0.0976779393433502,"(1115, 1280)",280.35
GS__1680.JPG,شاچد علیبابا,0.1887932917860957,"(1139, 1360)",282.51
GS__1680.JPG,مایپرعلی بابا,0.7144402889128139,"(697, 1509)",242.73000000000002
GS__1680.JPG,آ٩٥م ٥٦٩,0.0849302804895707,"(3514, 1607)",136.26
GS__1680.JPG,٢٢٠٤٥٩٩٤,0.4037269349192275,"(669, 1404)",240.21
GS__1680.JPG,مش,0.1713704344594726,"(1930, 1558)",353.7
GS__1681.JPG,E,0.1523484019366527,"(1651, 2418)",328.59000000000003
GS__1682.JPG,0ار5,0.2915060818195343,"(3600, 1185)",144.0
GS__1682.JPG,عابربانک  قبوِء,0.0329292604426357,"(3622, 1257)",145.98000000000002
GS__1682.JPG,جلوبنىى,0.3163147549402618,"(4592, 1266)",233.28
GS__1682.JPG,صتحع,0.1122138872742652,"(4547, 1294)",229.23000000000002
GS__1682.JPG,٥١٧ ٤,0.2475759938551991,"(1788, 1395)",340.92
GS__1682.JPG,ر,0.3093902973923832,"(1651, 2533)",328.59000000000003
GS__1682.JPG,افی,0.2713565282276479,"(4481, 1258)",223.29
GS__1683.JPG,وبخاری,0.0989429123650413,"(3793, 1257)",161.37
GS__1683.JPG,ررأیکتن ,0.0277123881504916,"(4551, 1262)",229.59
GS__1683.JPG,اشذثاذن,0.0181188984034994,"(3779, 1282)",160.10999999999999
GS__1683.JPG,Seren ؟,0.6936240721305874,"(4311, 1318)",207.99
GS__1683.JPG,IU5؟,0.071773923933506,"(1109, 1426)",279.81
GS__1683.JPG,م06@(,0.1928149337680065,"(4567, 1161)",231.03000000000003
GS__1683.JPG,0ارکق,0.3411968117574831,"(4813, 1224)",253.17000000000002
GS__1683.JPG,قنظیوم,0.2857953154557049,"(3913, 1260)",172.17000000000002
GS__1683.JPG,0915E0062E,0.1945409497467986,"(4690, 1245)",242.1
GS__1683.JPG,/من کارت ,0.3811117146861514,"(4621, 1274)",235.89
GS__1683.JPG, کامل /,0.5677242631189875,"(4677, 1283)",240.93
GS__1683.JPG,عابربائگ / قهوه اسپرسو پروتئینی,0.3906953567931844,"(4789, 1308)",251.01000000000002
GS__1683.JPG,Mبe,0.3264566275170349,"(4402, 1330)",216.18
GS__1684.JPG,لهانا تآم,0.0346410090581907,"(4000, 1147)",180.0
GS__1684.JPG,الو سرویس وض,0.5638941107776221,"(3817, 1233)",163.53
GS__1684.JPG,گلاسمی,0.3995748068122772,"(4101, 1207)",189.09
GS__1684.JPG,روغن اتومنيل داى ابرانى وخارج,0.3324350320705298,"(3784, 1266)",160.56
GS__1684.JPG,UB0ق,0.0116059584543108,"(4009, 1275)",180.81
GS__1684.JPG,٠٥٠٢ ٥,0.4025090986930515,"(3748, 1293)",157.32
GS__1684.JPG,اتومان,0.6747288395953318,"(3829, 1289)",164.60999999999999
GS__1684.JPG,٠_ ٥٥٤,0.0665090700181932,"(4151, 1361)",193.58999999999997
GS__1684.JPG,T90إ,0.0080446619540452,"(5049, 1341)",274.40999999999997
GS__1684.JPG,ذربر قجم غرتجادی,0.0113150013011819,"(5083, 1386)",277.47
GS__1684.JPG,گیربک,0.4678686670050943,"(3884, 1287)",169.56
GS__1685.JPG,كث لذدذئو دادادولی,0.0069429296770906,"(2880, 1251)",79.2
GS__1685.JPG,تربكی آءعان,0.0723552232599502,"(4207, 1255)",198.63
GS__1685.JPG,اتو س رویس وج,0.1043362691421531,"(4399, 1243)",215.91
GS__1685.JPG,٤ ٤٦٤٦ ٥٢٦ ٠٩٧٥,0.5959857545508038,"(2909, 1275)",81.81
GS__1685.JPG,روغن اتومیسل شای ثراتی وخارحی,0.124858055291722,"(4380, 1283)",214.2
GS__1685.JPG,تَفرَّها,0.0020446741154727,"(4659, 1316)",239.30999999999997
GS__1685.JPG,م,0.0090536064094246,"(4380, 1413)",214.2
GS__1685.JPG,7,0.5704157628277109,"(1608, 2416)",324.72
GS__1685.JPG,سالنلا,0.0571334333325548,"(4636, 1267)",237.24
GS__1686.JPG,هتین,0.7425640821456909,"(3687, 1217)",151.83
GS__1686.JPG,,0.0,"(1694, 2550)",332.46
GS__1686.JPG,لیس اءمان,0.0932449490534905,"(4204, 1216)",198.36
GS__1686.JPG,لمق,0.2933480546536201,"(1297, 1267)",296.73
GS__1686.JPG,ثنن,0.0642495669341424,"(1301, 1348)",297.09000000000003
GS__1686.JPG,ذتا آ ٨اء,0.0147061668681983,"(1205, 1374)",288.45
GS__1686.JPG,,0.0,"(2614, 2394)",55.26
GS__1687.JPG,٥0,0.2698597880868861,"(1804, 1460)",342.36
GS__1687.JPG,IقL,0.2598427099806473,"(4134, 1666)",192.06
GS__1687.JPG,=,0.0602433495221268,"(2533, 2373)",47.970000000000006
GS__1688.JPG,,0.0,"(1646, 2515)",328.14
GS__1688.JPG,,0.0,"(2524, 2399)",47.160000000000004
GS__1689.JPG,7,0.2011290265983554,"(1644, 2479)",327.96
GS__1689.JPG,/,0.4646364606485385,"(3710, 2228)",153.9
GS__1690.JPG,٥٢7ب٠١٦,0.0179397002447356,"(2119, 1503)",10.709999999999999
GS__1690.JPG,;,0.0222432375136492,"(1640, 2486)",327.6
GS__1690.JPG,0413,0.1963882604845215,"(3538, 1006)",138.42000000000002
GS__1690.JPG,,0.0,"(2532, 2376)",47.88
GS__1691.JPG,,0.0,"(2526, 2386)",47.34
GS__1692.JPG,کررجا |,0.0772140817565511,"(3507, 1343)",135.63
GS__1692.JPG,٨٨١١,0.114661194384098,"(3510, 1365)",135.9
GS__1692.JPG,,0.0,"(2463, 2371)",41.67
GS__1693.JPG,؟٤؟٦٨٥٢٩,0.3293541612166569,"(2321, 1539)",28.89
GS__1693.JPG,7,0.6297188821518809,"(1633, 2499)",326.97
GS__1693.JPG,,0.0,"(2570, 2372)",51.3
GS__1694.JPG,؟0,0.0726756508662375,"(1147, 1399)",283.23
GS__1694.JPG,گروه ساختمانی,0.922318430857252,"(4688, 1426)",241.92000000000002
GS__1694.JPG,الم,0.121383212506771,"(1145, 1489)",283.05
GS__1694.JPG,20؟4,0.0059123979881405,"(1262, 1521)",293.58
GS__1694.JPG,7,0.0763542139936568,"(1633, 2454)",326.97
GS__1694.JPG,??,0.132652237897011,"(1261, 1387)",293.49
GS__1694.JPG,42575,0.0296744652890652,"(1153, 1528)",283.77
GS__1694.JPG,7,0.0425040628511261,"(2446, 2374)",40.14
GS__1695.JPG,,0.0,"(5341, 1239)",300.69
GS__1695.JPG,5^,0.0784306481564334,"(2992, 2213)",89.28
GS__1696.JPG,أر7,0.0021793081113853,"(1314, 1329)",298.26
GS__1696.JPG,تسم,0.1947829565983463,"(2974, 1434)",87.66
GS__1696.JPG,٣٤ ٦٢٤٥٧٢,0.1345881982667024,"(5609, 1795)",324.81
GS__1696.JPG,7,0.3836182168252868,"(1642, 2483)",327.78
GS__1696.JPG,77,0.2768610455767578,"(3640, 2222)",147.6
GS__1696.JPG,=,0.2396987076926713,"(2495, 2385)",44.55
GS__1697.JPG,٨ ٥ ؟٣ و،,0.0010774941748742,"(2893, 1498)",80.37
GS__1697.JPG,HUقULII,0.0529361735792349,"(5534, 1685)",318.06
GS__1697.JPG,ح,0.1966959352203368,"(1671, 2502)",330.39
GS__1698.JPG,,0.0,"(2525, 2389)",47.25
GS__1699.JPG,T٥٧٢؛٣,0.0112159337801196,"(5475, 1788)",312.75
GS__1699.JPG,,0.0,"(3621, 2219)",145.89
GS__1699.JPG,7,0.1924727958370278,"(1647, 2481)",328.23
GS__1699.JPG,-,0.1605831347643525,"(2467, 2389)",42.03
GS__1700.JPG,7٨,0.0227239114074588,"(5591, 1746)",323.19
GS__1700.JPG,٠T٥٧٢ج٣,0.0364927674346334,"(5588, 1818)",322.92
GS__1700.JPG,;8,0.0238956411001221,"(1653, 2486)",328.77
GS__1700.JPG,,0.0,"(2497, 2387)",44.73
GS__1701.JPG,~,0.0019410790287534,"(1818, 1739)",343.62
GS__1701.JPG,{7,0.3927186322805535,"(5647, 1748)",328.22999999999996
GS__1701.JPG,٦٢٤٥٧٢,0.0496739853947316,"(5649, 1813)",328.41
GS__1702.JPG,(?٨,0.1133696803555887,"(5688, 1730)",331.92
GS__1702.JPG,٤؟٥٧٢ ج٦٣,0.2726586587943938,"(5688, 1808)",331.92
GS__1702.JPG,,0.0,"(1644, 2495)",327.96
GS__1702.JPG,,0.0,"(604, 861)",234.36
GS__1702.JPG,/,0.5419526662604426,"(3651, 2210)",148.59
GS__1702.JPG,-,0.271328314423247,"(2519, 2384)",46.71
GS__1703.JPG,٥٧٥٤ ٦٤,0.131810490402049,"(5692, 1791)",332.28000000000003
GS__1703.JPG,Dr,0.0439809195924882,"(3003, 2213)",90.27
GS__1704.JPG,(IR,0.0953993508777216,"(5512, 1770)",316.08
GS__1704.JPG,T٥؛,0.33276050420448,"(5505, 1849)",315.45
GS__1705.JPG,مر ,0.0148077061367465,"(2033, 789)",2.97
GS__1705.JPG,شنبتا,0.0473674388351461,"(5059, 1705)",275.31
GS__1705.JPG,مآ ',0.0688754767179489,"(5482, 1792)",313.38
GS__1705.JPG,٠٤٣٤٥٧,0.0619153327016653,"(5479, 1870)",313.11
GS__1705.JPG,51,0.1920824448567322,"(3025, 2212)",92.24999999999999
GS__1706.JPG,م,0.0902620885701708,"(4394, 1480)",215.46
GS__1706.JPG,,0.0,"(4387, 1570)",214.83
GS__1706.JPG,ق8,0.0654370932289539,"(4503, 1534)",225.27
GS__1706.JPG,(٨٨,0.3961531922347776,"(5427, 1764)",308.43
GS__1706.JPG,;,0.0603537370473115,"(1642, 2493)",327.78
GS__1706.JPG,,0.0,"(4433, 1527)",218.96999999999997
GS__1706.JPG,؟٥W ج-,0.0544133135625042,"(5421, 1843)",307.89
GS__1706.JPG,,0.0,"(2534, 2380)",48.06
GS__1707.JPG,٣,0.1103045069073624,"(4547, 1381)",229.23000000000002
GS__1707.JPG,م08,0.0165039966672533,"(5418, 1728)",307.62
GS__1707.JPG,T٥ج,0.2792881517656759,"(5415, 1801)",307.35
GS__1707.JPG,",",0.4053904249090578,"(1631, 2488)",326.79
GS__1708.JPG,٩٦٥٦٢م ٦٤٩,0.3950865342705625,"(3089, 1491)",98.00999999999999
GS__1708.JPG,٦٤٢٤٥٢٢٤٤,0.5286076086917483,"(5712, 1752)",334.08000000000004
GS__1709.JPG,عن رعاً,0.1468739388286639,"(1554, 1428)",319.86
GS__1709.JPG,٥٨,0.8633745028028134,"(2038, 1431)",3.42
GS__1709.JPG,3666680,0.1975758120097995,"(1547, 1472)",319.23
GS__1709.JPG,٩١٥٦٦ ٢ ٦٦٩,0.2706655288494972,"(3037, 1525)",93.33
GS__1709.JPG,-٣٤٥٧٢,0.0553596387118634,"(190, 1853)",197.1
GS__1709.JPG,,0.0,"(2487, 2384)",43.83
GS__1710.JPG,چ,0.0861149127434126,"(3591, 2205)",143.19
GS__1710.JPG,چ,0.3597335736345144,"(1631, 2499)",326.79
GS__1710.JPG,٠١١٥٤١٢٠٤٧,0.3348689195746011,"(4778, 1674)",250.02
GS__1710.JPG,,0.0,"(2498, 2391)",44.82
GS__1711.JPG,L٧Y,0.0499785828229339,"(4684, 1469)",241.56
GS__1711.JPG,٩١٥٦٢ ٤ ٦٦٩,0.2507970334200063,"(3059, 1545)",95.30999999999999
GS__1711.JPG,,0.0,"(2522, 2388)",46.980000000000004
GS__1712.JPG,٥٤٧٦٦,0.4047467352290768,"(2128, 1530)",11.52
GS__1712.JPG,,0.0,"(2486, 2360)",43.74
GS__1712.JPG,7,0.1093396525011627,"(1608, 2443)",324.72
GS__1713.JPG,,0.0,"(2495, 2370)",44.55
GS__1714.JPG,5/,0.0224232153136996,"(3023, 2214)",92.07
GS__1715.JPG,=,0.3929221776502665,"(2481, 2374)",43.29
GS__1716.JPG,7,0.4330227432967923,"(1633, 2447)",326.97
GS__1717.JPG,7,0.8949752811559506,"(1622, 2474)",325.98
GS__1717.JPG,,0.0,"(2469, 2376)",42.21
GS__1718.JPG,7,0.2077615158668777,"(1626, 2466)",326.34000000000003
GS__1718.JPG,77,0.2342809257614108,"(3642, 2226)",147.78
GS__1718.JPG,ِ,0.0935904592005707,"(2497, 2378)",44.73
GS__1719.JPG,=,0.1738591715358985,"(1631, 2495)",326.79
GS__1719.JPG,7,0.4868565211154418,"(3649, 2212)",148.41
GS__1719.JPG,,0.0,"(2510, 2385)",45.9
GS__1720.JPG,آ٩٥٥,0.2947878539562225,"(3143, 1574)",102.87
GS__1720.JPG,,0.0,"(2544, 2388)",48.96
GS__1721.JPG,٥٩٩٥٦٢,0.3801812947038617,"(2900, 1521)",81.0
GS__1722.JPG,,0.0,"(1635, 2461)",327.15
GS__1723.JPG,خ=,0.049109149721154,"(2454, 2379)",40.86
GS__1723.JPG,/,0.8397528289666667,"(3670, 2248)",150.29999999999998
GS__1724.JPG,D^,0.0381170658117539,"(3017, 2211)",91.52999999999999
GS__1724.JPG,,0.0,"(2490, 2381)",44.1
GS__1725.JPG,,0.0,"(1638, 2434)",327.42
GS__1725.JPG,7,0.6151327066666887,"(3655, 2251)",148.95
GS__1725.JPG,=,0.3171475097681195,"(2449, 2368)",40.410000000000004
GS__1726.JPG,,0.0,"(2468, 2367)",42.120000000000005
GS__1726.JPG,7,0.1488695379051998,"(1615, 2443)",325.35
GS__1726.JPG,7,0.1245448034530918,"(3650, 2252)",148.5
GS__1727.JPG,<,0.5396638805987095,"(2985, 2216)",88.65
GS__1727.JPG,=,0.2911347276365319,"(2481, 2390)",43.29
GS__1728.JPG,7,0.5147859379030173,"(1635, 2468)",327.15
GS__1728.JPG,<,0.0954081991916986,"(3597, 2223)",143.73
GS__1729.JPG,7,0.4586797909505016,"(1617, 2450)",325.53
GS__1729.JPG,,0.0,"(3614, 2247)",145.26000000000002
GS__1729.JPG,=,0.1372547244871533,"(2454, 2365)",40.86
GS__1731.JPG,4,0.0464124503567833,"(2983, 2218)",88.47
GS__1731.JPG,=,0.08599068269476,"(2440, 2374)",39.6
GS__1732.JPG,<,0.1434781998332832,"(2956, 2216)",86.03999999999999
GS__1733.JPG,< 1,0.2436111271381378,"(2979, 2218)",88.11
GS__1734.JPG,,0.0,"(1604, 2425)",324.36
GS__1734.JPG,/,0.4857496304922826,"(3635, 2255)",147.15
GS__1735.JPG,٣,0.8683235686494619,"(5336, 949)",300.24
GS__1735.JPG,٩١٥٩٥٠٠٠٢٢,0.2759806992044851,"(4031, 1577)",182.79000000000002
GS__1735.JPG,<^,0.0399884767040573,"(2974, 2218)",87.66
GS__1736.JPG,چ,0.1588882656589909,"(1624, 2425)",326.15999999999997
GS__1736.JPG,7,0.3710853533054639,"(3659, 2254)",149.31
GS__1736.JPG,,0.0,"(2503, 2354)",45.27
GS__1737.JPG,,0.0,"(1629, 2457)",326.61
GS__1737.JPG,/,0.7486814776723492,"(3586, 2236)",142.74
GS__1738.JPG,٦٤٩٩١٥٢,0.6426905678025823,"(2839, 1532)",75.50999999999999
GS__1739.JPG,7,0.8698055034415688,"(1658, 2513)",329.22
GS__1739.JPG,٤٥٥٩٥,0.1677598953802107,"(3555, 1645)",139.95
GS__1739.JPG,هآ,0.1841176018877961,"(3972, 1805)",177.48
GS__1739.JPG,تشآشد,0.1567952336188784,"(4051, 1819)",184.59
GS__1739.JPG,,0.0,"(2503, 2393)",45.27
GS__1740.JPG,Iتتآد,0.0056114619119632,"(2171, 1530)",15.39
GS__1740.JPG,٤٩٥٩٥٧٥,0.48497712965941,"(2974, 1520)",87.66
GS__1740.JPG,٤٧J٩٥٥,0.0664499208422309,"(3506, 1632)",135.54
GS__1740.JPG,٤٧٢f,0.3045742809772491,"(4978, 1773)",268.02000000000004
GS__1741.JPG,,0.0,"(1808, 2601)",342.72
GS__1742.JPG,ت,0.4804263275738982,"(2654, 1759)",58.86
GS__1742.JPG,;,0.1017021071685384,"(1633, 2490)",326.97
GS__1743.JPG,",",0.5242229192017476,"(1655, 2492)",328.95
GS__1744.JPG,7,0.0391442053763677,"(1642, 2486)",327.78
GS__1745.JPG,<,0.9742200423307992,"(3044, 2209)",93.96000000000001
GS__1746.JPG,;,0.0306374180981947,"(1658, 2513)",329.22
GS__1747.JPG,7,0.0755954690799933,"(1656, 2510)",329.04
GS__1748.JPG,ا ل~,0.4001156985759735,"(3032, 2210)",92.88
GS__1748.JPG,",",0.1625110535349136,"(1637, 2479)",327.33
GS__1749.JPG,7,0.0681096478581091,"(1644, 2490)",327.96
GS__1750.JPG,7,0.0638158764650009,"(1644, 2481)",327.96
GS__1751.JPG,",٤",0.0408816098202537,"(1637, 2474)",327.33
GS__1752.JPG,-٥٩٨٥ ٥٩,0.2880718197314645,"(2835, 1356)",75.14999999999999
GS__1752.JPG,;,0.0837144734901471,"(1655, 2504)",328.95
GS__1753.JPG,ا ل~د=,0.1483670077715698,"(3041, 2211)",93.69
GS__1753.JPG,7,0.1023986412093416,"(1640, 2490)",327.6
GS__1754.JPG,;,0.042186113646274,"(1649, 2504)",328.41
GS__1754.JPG,ازک,0.3579811650107327,"(1703, 1199)",333.27
GS__1755.JPG,>,0.6418276082766603,"(1876, 2565)",348.84
GS__1756.JPG,"رایشگاه ,",0.4851447332663139,"(3633, 1223)",146.97
GS__1756.JPG,",",0.1850292808175178,"(1633, 2452)",326.97
GS__1757.JPG,<,0.7725368615042818,"(2904, 2218)",81.36
GS__1757.JPG,7,0.1636068753517685,"(1626, 2421)",326.34000000000003
GS__1757.JPG,"رایشگاه ,",0.4029777021365571,"(4861, 1399)",257.49
GS__1758.JPG,EPSf,0.0346915274858474,"(3008, 1440)",90.72
GS__1758.JPG,;,0.0711280790489041,"(1656, 2506)",329.04
GS__1759.JPG,7,0.056170230633562,"(1631, 2479)",326.79
GS__1760.JPG,",",0.1059339415744355,"(1629, 2441)",326.61
GS__1761.JPG,ا ل~,0.0716066062450409,"(3019, 2214)",91.71
GS__1761.JPG,7,0.1233954007126989,"(1628, 2461)",326.52
GS__1761.JPG,١٢ ٢٥٢ ٥ ٦٩٥,0.3180192055100601,"(5419, 1783)",307.71
GS__1762.JPG,اثامارلن,0.214665251389945,"(2468, 1127)",42.120000000000005
GS__1762.JPG,5r,0.0376633592760218,"(2999, 2213)",89.91
GS__1762.JPG,7,0.1447512357596316,"(1635, 2466)",327.15
GS__1762.JPG,٥ ٦٩٥,0.525383140759135,"(5302, 1896)",297.18
GS__1762.JPG,١٢ ٤٥٢,0.6858702952311257,"(5361, 1910)",302.49
GS__1763.JPG,9ی مارکت,0.6740182362866468,"(1113, 1248)",280.17
GS__1763.JPG,,0.0,"(1932, 2634)",353.88
GS__1763.JPG,١٢ ٤٥٢ ٥ ٦٩٥ ,0.5756690406112878,"(5093, 1807)",278.37
GS__1764.JPG,ریباب   خودرو,0.3007208981811384,"(2866, 1138)",77.94
GS__1764.JPG, ٩ مارئت,0.1142269618194593,"(188, 1499)",196.92
GS__1764.JPG,،١٢ ٢٥٢ ٥,0.3530665493406998,"(4541, 1890)",228.69
GS__1765.JPG,زیباین,0.1218516096886238,"(4090, 1212)",188.1
GS__1765.JPG,رامک,0.879724383354187,"(3890, 1239)",170.1
GS__1765.JPG,;,0.0617272672900439,"(1644, 2479)",327.96
GS__1765.JPG,مانتل,0.5943374883009583,"(3968, 1160)",177.12
GS__1765.JPG,خودرو,0.9417649226776672,"(4030, 1187)",182.7
GS__1766.JPG,",",0.2265905654139013,"(1640, 2472)",327.6
GS__1767.JPG,آا,0.1251571315869662,"(4963, 1361)",266.67
GS__1767.JPG,ا ل~=,0.084511931288601,"(3025, 2210)",92.24999999999999
GS__1767.JPG,١ ٥٧ى,0.5427267306877811,"(5323, 1927)",299.07
GS__1768.JPG,<,0.781866202616758,"(3021, 2211)",91.88999999999999
GS__1768.JPG,7,0.0990168690933268,"(1660, 2513)",329.4
